ï»¿OBJECTID,Event Number,Complaint Number,Tencode,Tencode Description,Tencode Suffix,Tencode Suffix Description,Disposition Code,Disposition Description,Block,Street Name,Unit Dispatched,Shift,Sector,Zone,Latitude,Longitude,RPA,Call_Received
143687,PD202400125156,,96,BUSINESS CHECK,,,4,ASSISTED CITIZEN,600,W DUE WEST AVE,723C,C,M,723,36.249,-86.736,1797,2024-02-15 02:11:58
143689,PD202400307856,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,PV,,4,ASSISTED CITIZEN,600,W DUE WEST AVE,723A,A,M,723,36.249,-86.736,1797,2024-04-17 09:52:56
143691,PD202400495890,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,PJ,,6,ASSISTED OTHER UNIT,600,W DUE WEST AVE,723C,B,M,723,36.249,-86.736,1797,2024-06-20 22:30:30
143693,PD202400496703,20240412696,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,1,M.P.D. REPORT COMPLED,600,W DUE WEST AVE,711C,A,M,723,36.249,-86.736,1797,2024-06-21 06:28:29
143694,PD202400502443,,71,BURGLARY - NON-RESIDENCE,P,PROGRESS,6,ASSISTED OTHER UNIT,600,W DUE WEST AVE,AIR1,A,M,723,36.249,-86.736,1797,2024-06-23 12:53:50
143695,PD202400596975,,44,DISORDERLY PERSON,P,PROGRESS,4,ASSISTED CITIZEN,600,W DUE WEST AVE,725B,A,M,723,36.249,-86.736,1797,2024-07-26 12:31:37
143696,PD202400619692,,83,SHOTS FIRED,P,PROGRESS,5,GONE ON ARRIVAL,,MCARTHUR DR,715B,B,M,715,,,1713,2024-08-03 17:36:27
143698,PD202400005007,,50,THEFT,R,REPORT,10,NO RESPONSE,3100,MOOREWOOD DR,721C,C,M,721,,,2031,2024-01-03 01:22:03
143776,PD202400318828,,83,SHOTS FIRED,P,PROGRESS,6,ASSISTED OTHER UNIT,,DOVERSIDE DR,723C,C,M,721,,,2033,2024-04-21 01:33:22
143778,PD202400087829,,42,INTOXICATED PERSON,P,PROGRESS,11,DISREGARD / SIGNAL 9,,SPRINGFIELD HWY,,B,M,725,,,2215,2024-02-02 19:45:25
143779,PD202400381338,,93,TRAFFIC VIOLATION,,,2,"""ARREST CUSTODIAL OR CITATION""",,SPRINGFIELD HWY,THP,C,M,725,,,2215,2024-05-13 03:04:17
143780,PD202400567439,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,6,ASSISTED OTHER UNIT,,SPRINGFIELD HWY,313B9,A,M,725,,,2215,2024-07-16 07:30:40
143852,PD202400245425,,93,TRAFFIC VIOLATION,,,6,ASSISTED OTHER UNIT,,MYATT DR,713B,B,M,715,,,1715,2024-03-26 18:10:12
143903,PD202400037998,,93,TRAFFIC VIOLATION,,,9T,,,,633C,B,M,725,,,20160,2024-01-14 21:47:19
143904,PD202400066271,,93,TRAFFIC VIOLATION,,,3T,,,,5191,A,M,725,,,20160,2024-01-26 10:13:55
143905,PD202400477276,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,A,M,725,,,20160,2024-06-14 14:49:28
143932,PD202400193980,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,3,CITATION - TRAFFIC,,NEELYS BEND RD,711B,B,M,711,,,1603,2024-03-08 18:51:57
143992,PD202400017124,,87,SAFETY HAZARD,P,PROGRESS,5,GONE ON ARRIVAL,,NEELYS BEND RD,713B,B,M,713,,,1631,2024-01-07 19:29:48
143994,PD202400013244,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,11,DISREGARD / SIGNAL 9,,NEELYS BEND RD,713B,B,M,711,,,1625,2024-01-05 22:11:13
144031,PD202400073668,20240061184,93,TRAFFIC VIOLATION,,,2,"""ARREST CUSTODIAL OR CITATION""",,,5815,A,M,725,,,2210,2024-01-29 09:15:16
144032,PD202400268370,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,4,ASSISTED CITIZEN,,,721B,A,M,725,,,2210,2024-04-03 14:42:36
144033,PD202400186831,,87,SAFETY HAZARD,P,PROGRESS,6,ASSISTED OTHER UNIT,,,721A,A,M,725,,,2210,2024-03-06 14:28:39
144034,PD202400299121,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,711A,A,M,725,,,2210,2024-04-14 07:51:57
144035,PD202400115224,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,727C,C,M,721,,,20100,2024-02-12 05:06:52
144036,PD202400408001,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,721,,,20100,2024-05-21 22:52:50
144037,PD202400509513,,93,TRAFFIC VIOLATION,,,5T,,,,5193,B,M,721,,,20100,2024-06-25 21:11:01
144038,PD202400504616,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,,TDOT,A,M,721,,,20100,2024-06-24 10:56:50
144039,PD202400597329,,87,SAFETY HAZARD,H,,5,GONE ON ARRIVAL,,,721A,B,M,721,,,20100,2024-07-26 15:43:57
144040,PD202400558426,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,721,,,20100,2024-07-12 19:09:01
144071,PD202400149181,,93,TRAFFIC VIOLATION,,,3T,,,E WEBSTER ST,711C,B,M,711,,,1507,2024-02-22 22:49:55
144072,PD202400554978,,65,DANGEROUS / INJURED ANIMAL,P,PROGRESS,11,DISREGARD / SIGNAL 9,100,PORT DR,,B,M,723,,,2039,2024-07-11 17:20:04
144083,PD202400073122,,87,SAFETY HAZARD,P,PROGRESS,5,GONE ON ARRIVAL,,BRILEY PKWY W,723C,C,M,723,,,1878,2024-01-29 04:16:55
144084,PD202400541380,20240447975,35,MENTALLY ILL PERSON,P,PROGRESS,6,ASSISTED OTHER UNIT,,BRILEY PKWY W,723C,B,M,723,,,1878,2024-07-06 21:46:04
144088,PD202400018254,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,6,ASSISTED OTHER UNIT,,CHADWELL DR,527A,A,M,723,,,1777,2024-01-08 07:45:11
144089,PD202400143299,,93,TRAFFIC VIOLATION,,,1T,,,CHADWELL DR,51M14,A,M,723,,,1777,2024-02-21 08:21:04
144106,PD202400545292,,93,TRAFFIC VIOLATION,,,9T,,,MYATT DR,725A,A,M,715,,,1713,2024-07-08 14:35:13
144107,PD202400583346,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,11,DISREGARD / SIGNAL 9,,MYATT DR,721B,B,M,715,,,1713,2024-07-21 20:45:52
144108,PD202400540509,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,MYATT DR,715A,A,M,715,,,1713,2024-07-06 13:18:47
144157,PD202400003495,,88,INVESTIGATE 911 HANG-UP CALL,PW,,11,DISREGARD / SIGNAL 9,600,GAYLEMORE DR,,A,M,725,,,2219,2024-01-02 14:18:34
144158,PD202400051056,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,PV,,11,DISREGARD / SIGNAL 9,600,GAYLEMORE DR,,B,M,725,,,2219,2024-01-20 18:31:03
144297,PD202400562420,,3,,,,4,ASSISTED CITIZEN,400,MYATT DR,725A,A,M,715,,,1715,2024-07-14 08:47:26
144387,PD202400002689,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,I65 S,,A,M,725,,,2106,2024-01-02 07:44:32
144388,PD202400322410,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,I65 S,,B,M,725,,,2106,2024-04-22 16:25:52
144389,PD202400211010,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,I65 S,,A,M,725,,,2106,2024-03-14 14:39:42
144390,PD202400316326,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,,I65 S,GVPD,B,M,725,,,2106,2024-04-19 21:49:57
144391,PD202400511111,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,I65 S,710B,A,M,725,,,2106,2024-06-26 11:38:24
144392,PD202400548914,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,I65 S,,B,M,725,,,2106,2024-07-09 17:55:05
144393,PD202400058042,,93,TRAFFIC VIOLATION,,,3T,,,OLD HICKORY BLVD W,723A,B,M,723,,,1765,2024-01-23 16:00:02
144394,PD202400196352,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,6,ASSISTED OTHER UNIT,,OLD HICKORY BLVD W,725A,A,M,723,,,1765,2024-03-09 14:50:45
144395,PD202400603608,,93,TRAFFIC VIOLATION,,,6,ASSISTED OTHER UNIT,,OLD HICKORY BLVD W,721A,A,M,723,,,1765,2024-07-29 08:10:38
144396,PD202400410504,,87,SAFETY HAZARD,T,TRAFFIC/DIRECTED TRAFFIC,11,DISREGARD / SIGNAL 9,,NAWAKWA TRL,,B,M,713,,,1617,2024-05-22 18:24:23
144406,PD202400573733,,3,,,,4,ASSISTED CITIZEN,400,MYATT DR,5114,A,M,715,,,1715,2024-07-18 07:41:50
144411,PD202400573762,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,400,MYATT DR,7E13,A,M,715,,,1715,2024-07-18 07:52:58
144415,PD202400582062,,3,,,,1,M.P.D. REPORT COMPLED,400,MYATT DR,3672,A,M,715,,,1715,2024-07-21 07:20:36
144420,PD202400258049,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,5,GONE ON ARRIVAL,,NEELYS BEND RD,712B,B,M,711,,,1603,2024-03-30 17:24:05
144472,PD202400238031,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,,CANTON PASS,,C,M,713,,,1633,2024-03-23 23:13:29
144473,PD202400238091,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,,CANTON PASS,,C,M,713,,,1633,2024-03-23 23:40:10
144483,PD202400316768,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,6,ASSISTED OTHER UNIT,7600,OLD HICKORY BLVD,723C,C,M,725,,,2015,2024-04-20 00:45:33
144484,PD202400292484,,87,SAFETY HAZARD,P,PROGRESS,3,CITATION - TRAFFIC,7600,OLD HICKORY BLVD,NDOT71,B,M,725,,,2015,2024-04-11 19:23:56
144485,PD202400405498,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1,M.P.D. REPORT COMPLED,7600,OLD HICKORY BLVD,723A,A,M,725,,,2015,2024-05-21 06:39:24
144486,PD202400518499,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,1,M.P.D. REPORT COMPLED,7600,OLD HICKORY BLVD,795B,B,M,725,,,2015,2024-06-28 17:12:02
144487,PD202400034391,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,5,GONE ON ARRIVAL,,TUCKAHOE DR,723A,A,M,721,,,2027,2024-01-13 09:40:15
144499,PD202400258639,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,1,M.P.D. REPORT COMPLED,,CHEYENNE BLVD,715C,B,M,713,,,1633,2024-03-30 22:48:40
144500,PD202400292674,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,11,DISREGARD / SIGNAL 9,,CHEYENNE BLVD,,B,M,713,,,1633,2024-04-11 20:19:52
144501,PD202400258627,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,11,DISREGARD / SIGNAL 9,,CHEYENNE BLVD,,B,M,713,,,1633,2024-03-30 22:43:34
144502,PD202400403637,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,CHEYENNE BLVD,713B,B,M,713,,,1633,2024-05-20 16:18:05
144508,PD202400097719,,93,TRAFFIC VIOLATION,,,3T,,,NEELYS BEND RD,51M14,A,M,713,,,1631,2024-02-06 08:04:42
144509,PD202400298934,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,NEELYS BEND RD,713C,C,M,713,,,1631,2024-04-14 03:43:31
144510,PD202400325557,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,NEELYS BEND RD,,B,M,713,,,1631,2024-04-23 16:20:22
144511,PD202400583479,,87,SAFETY HAZARD,P,PROGRESS,5,GONE ON ARRIVAL,,NEELYS BEND RD,711C,B,M,713,,,1631,2024-07-21 21:57:31
144542,PD202400386863,,65,DANGEROUS / INJURED ANIMAL,P,PROGRESS,11,DISREGARD / SIGNAL 9,,VAILVIEW DR,,B,M,721,,,2005,2024-05-14 20:37:35
144595,PD202400140208,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1,M.P.D. REPORT COMPLED,,,725A,A,M,725,,,17060,2024-02-20 09:57:40
144596,PD202400334973,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,,3313,A,M,725,,,17060,2024-04-26 13:43:48
144597,PD202400234072,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,14,ASSISTANCE REFUSED,,,725A,A,M,725,,,17060,2024-03-22 13:17:12
144598,PD202400291571,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1,M.P.D. REPORT COMPLED,,,723A,A,M,725,,,17060,2024-04-11 13:39:35
144599,PD202400521143,,87,SAFETY HAZARD,P,PROGRESS,5,GONE ON ARRIVAL,,,723B,B,M,725,,,17060,2024-06-29 16:19:35
144600,PD202400614259,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,725,,,17060,2024-08-01 18:48:06
144601,PD202400565699,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,725,,,17060,2024-07-15 16:48:54
144602,PD202400567426,,87,SAFETY HAZARD,P,PROGRESS,3T,,,,5111,A,M,725,,,17060,2024-07-16 07:27:12
144603,PD202400018423,,93,TRAFFIC VIOLATION,,,3T,,,,5191,A,M,723,,,17280,2024-01-08 08:46:16
144604,PD202400018719,,93,TRAFFIC VIOLATION,,,3T,,,,5191,A,M,723,,,17280,2024-01-08 11:04:57
144605,PD202400066089,,93,TRAFFIC VIOLATION,,,3R,,,,5114,A,M,723,,,17280,2024-01-26 08:57:18
144606,PD202400102926,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1,M.P.D. REPORT COMPLED,,,723B,B,M,723,,,17280,2024-02-07 18:56:24
144607,PD202400111269,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,A,M,723,,,17280,2024-02-10 10:43:15
144608,PD202400066725,,93,TRAFFIC VIOLATION,,,9T,,,,5193,A,M,723,,,17280,2024-01-26 13:48:25
144609,PD202400073505,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,A,M,723,,,17280,2024-01-29 08:10:04
144610,PD202400337012,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1,M.P.D. REPORT COMPLED,,,723A,A,M,723,,,17280,2024-04-27 07:58:15
144611,PD202400183847,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,723,,,17280,2024-03-05 16:06:35
144612,PD202400180542,,93,TRAFFIC VIOLATION,,,3R,,,,5114,A,M,723,,,17280,2024-03-04 13:45:51
144613,PD202400179764,,93,TRAFFIC VIOLATION,,,3M,,,,5113,A,M,723,,,17280,2024-03-04 08:41:00
144614,PD202400377353,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,4,ASSISTED CITIZEN,,,THP,A,M,723,,,17280,2024-05-11 06:57:59
144615,PD202400415827,,93,TRAFFIC VIOLATION,,,5R,,,,5114,A,M,723,,,17280,2024-05-24 10:17:33
144616,PD202400369307,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,723,,,17280,2024-05-08 18:32:12
144617,PD202400381942,,93,TRAFFIC VIOLATION,,,3T,,,,5191,A,M,723,,,17280,2024-05-13 09:27:04
144618,PD202400364504,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,,,725A,A,M,723,,,17280,2024-05-07 07:52:52
144619,PD202400482467,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,6,ASSISTED OTHER UNIT,,,THP,B,M,723,,,17280,2024-06-16 19:04:52
144620,PD202400515609,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,723,,,17280,2024-06-27 19:00:07
144621,PD202400481233,20240399944,87,SAFETY HAZARD,P,PROGRESS,1,M.P.D. REPORT COMPLED,,,723A,C,M,723,,,17280,2024-06-16 05:57:16
144622,PD202400512037,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,6T,,,,111A,B,M,723,,,17280,2024-06-26 17:40:04
144623,PD202400510386,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,,,5131,A,M,723,,,17280,2024-06-26 06:27:43
144624,PD202400502828,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,713B,B,M,723,,,17280,2024-06-23 17:06:28
144625,PD202400484112,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,,,5194,A,M,723,,,17280,2024-06-17 10:46:46
144626,PD202400482598,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,723,,,17280,2024-06-16 20:12:48
144627,PD202400557320,,93,TRAFFIC VIOLATION,,,3T,,,,51M20,A,M,723,,,17280,2024-07-12 10:43:06
144628,PD202400558948,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,,715C,B,M,723,,,17280,2024-07-12 22:15:51
144629,PD202400557415,,93,TRAFFIC VIOLATION,,,9T,,,,5192,A,M,723,,,17280,2024-07-12 11:28:59
144630,PD202400151455,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,1C,,600,NEELYS BEND RD,57A61,B,M,711,,,1603,2024-02-23 17:46:36
144631,PD202400153579,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,1,M.P.D. REPORT COMPLED,600,NEELYS BEND RD,711A,A,M,711,,,1603,2024-02-24 11:41:38
144632,PD202400149493,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,6,ASSISTED OTHER UNIT,,,715C,C,M,723,,,2002,2024-02-23 00:50:17
144633,PD202400294395,,93,TRAFFIC VIOLATION,,,3T,,,,725A,A,M,723,,,2002,2024-04-12 09:56:30
144634,PD202400302728,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,1,M.P.D. REPORT COMPLED,,,723B,B,M,723,,,2002,2024-04-15 18:11:06
144635,PD202400334777,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,,,725A,A,M,723,,,2002,2024-04-26 12:18:21
144636,PD202400309030,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,723,,,2002,2024-04-17 17:41:39
144637,PD202400343614,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,6T,,,,727B,B,M,723,,,2002,2024-04-29 22:53:14
144638,PD202400608329,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,723,,,2002,2024-07-30 19:30:53
144639,PD202400599258,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,A,M,723,,,2002,2024-07-27 08:47:28
144830,PD202400216735,,49,VEHICLE BLOCKING RIGHT OF WAY,P,PROGRESS,4,ASSISTED CITIZEN,,NAWAKWA TRL,713A,A,M,713,,,1617,2024-03-16 14:46:03
144845,PD202400375324,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,6T,,,NEELYS BEND RD,721A,B,M,713,,,1631,2024-05-10 15:08:50
144859,PD202400086678,,63,SUICIDAL PERSON,P,PROGRESS,5,GONE ON ARRIVAL,,CANTON PASS,715A,A,M,713,,,1615,2024-02-02 11:44:44
144911,PD202400339862,,87,SAFETY HAZARD,P,PROGRESS,5,GONE ON ARRIVAL,,SPRINGFIELD HWY,725A,A,M,725,,,2201,2024-04-28 14:26:46
144912,PD202400012937,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,4,ASSISTED CITIZEN,,,725B,B,M,725,,,2015,2024-01-05 20:02:57
144913,PD202400025351,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,A,M,725,,,2015,2024-01-10 13:48:25
144914,PD202400010757,,87,SAFETY HAZARD,P,PROGRESS,6,ASSISTED OTHER UNIT,,,725C,C,M,725,,,2015,2024-01-04 23:23:10
144915,PD202400062485,,87,SAFETY HAZARD,P,PROGRESS,14,ASSISTANCE REFUSED,,,725C,C,M,725,,,2015,2024-01-25 03:44:26
144916,PD202400064441,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,,TDOT,B,M,725,,,2015,2024-01-25 19:46:43
144917,PD202400345722,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1,M.P.D. REPORT COMPLED,,,725B,B,M,725,,,2015,2024-04-30 16:37:29
144918,PD202400268362,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,A,M,725,,,2015,2024-04-03 14:40:11
144919,PD202400296816,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,C,M,725,,,2015,2024-04-13 04:03:17
144920,PD202400204729,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,5,GONE ON ARRIVAL,,,711A,A,M,725,,,2015,2024-03-12 14:43:14
144921,PD202400255236,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,723B,B,M,725,,,2015,2024-03-29 17:03:30
144922,PD202400352976,,87,SAFETY HAZARD,P,PROGRESS,5,GONE ON ARRIVAL,,,725B,B,M,725,,,2015,2024-05-02 20:48:10
144923,PD202400325636,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,725,,,2015,2024-04-23 16:51:10
144924,PD202400325637,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,631B,B,M,725,,,2015,2024-04-23 16:51:12
144925,PD202400167593,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,6,ASSISTED OTHER UNIT,,,725C,C,M,725,,,2015,2024-02-29 02:04:58
144926,PD202400218217,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,6,ASSISTED OTHER UNIT,,,727C,C,M,725,,,2015,2024-03-17 05:05:23
144927,PD202400167488,20240141229,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,6T,,,,111B,C,M,725,,,2015,2024-02-29 01:04:58
144928,PD202400386215,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,725,,,2015,2024-05-14 16:23:08
144929,PD202400413375,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,725,,,2015,2024-05-23 15:54:46
144930,PD202400468738,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,6,ASSISTED OTHER UNIT,,,720C,B,M,725,,,2015,2024-06-11 22:05:04
144931,PD202400484502,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,A,M,725,,,2015,2024-06-17 13:26:16
144932,PD202400507709,,61,FIRE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,A,M,725,,,2015,2024-06-25 10:04:12
144933,PD202400594294,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,4,ASSISTED CITIZEN,,,THP,B,M,725,,,2015,2024-07-25 16:08:55
144934,PD202400603099,,87,SAFETY HAZARD,P,PROGRESS,6,ASSISTED OTHER UNIT,,,711C,C,M,725,,,2015,2024-07-29 01:43:51
144935,PD202400558435,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,,,B,M,725,,,2015,2024-07-12 19:10:53
144945,PD202400323169,,88,INVESTIGATE 911 HANG-UP CALL,PW,,11,DISREGARD / SIGNAL 9,900,SNOW AVE,,B,M,715,,,1715,2024-04-22 21:12:32
145046,PD202400610110,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,2,"""ARREST CUSTODIAL OR CITATION""",1500,SPRINGFIELD HWY,723A,A,M,725,,,2201,2024-07-31 10:46:53
145070,PD202400026603,,93,TRAFFIC VIOLATION,P,PROGRESS,6,ASSISTED OTHER UNIT,,OLD HICKORY BLVD W,795B,B,M,723,,,1704,2024-01-10 21:39:42
145071,PD202400149782,,87,SAFETY HAZARD,P,PROGRESS,6,ASSISTED OTHER UNIT,,OLD HICKORY BLVD W,725C,C,M,723,,,1704,2024-02-23 03:54:31
145072,PD202400099705,,93,TRAFFIC VIOLATION,,,9T,,,OLD HICKORY BLVD W,5C60,B,M,723,,,1704,2024-02-06 20:48:59
145073,PD202400071116,,87,SAFETY HAZARD,P,PROGRESS,11,DISREGARD / SIGNAL 9,,OLD HICKORY BLVD W,723C,A,M,723,,,1704,2024-01-28 07:11:52
145074,PD202400071117,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,OLD HICKORY BLVD W,723A,A,M,723,,,1704,2024-01-28 07:12:59
145075,PD202400096463,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,,OLD HICKORY BLVD W,5C65,B,M,723,,,1704,2024-02-05 21:46:23
145076,PD202400107722,,87,SAFETY HAZARD,P,PROGRESS,4,ASSISTED CITIZEN,,OLD HICKORY BLVD W,727C,C,M,723,,,1704,2024-02-09 04:58:28
145077,PD202400268078,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,11,DISREGARD / SIGNAL 9,,OLD HICKORY BLVD W,720A,A,M,723,,,1704,2024-04-03 12:35:21
145078,PD202400222809,,93,TRAFFIC VIOLATION,,,11,DISREGARD / SIGNAL 9,,OLD HICKORY BLVD W,721B,C,M,723,,,1704,2024-03-18 23:23:19
145079,PD202400345370,,46,VEHICLE ACCIDENT - PERSONAL INJURY,P,PROGRESS,6,ASSISTED OTHER UNIT,,OLD HICKORY BLVD W,7354,A,M,723,,,1704,2024-04-30 14:27:49
145080,PD202400216060,,93,TRAFFIC VIOLATION,,,6,ASSISTED OTHER UNIT,,OLD HICKORY BLVD W,723A,A,M,723,,,1704,2024-03-16 07:24:03
145081,PD202400236679,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,,OLD HICKORY BLVD W,713A,A,M,723,,,1704,2024-03-23 10:05:55
145082,PD202400268183,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,11,DISREGARD / SIGNAL 9,,OLD HICKORY BLVD W,725A,A,M,723,,,1704,2024-04-03 13:27:57
